,comments
0,淹死的都是会水的
1,那些家长老师干什么去了？
2,嗯嗯
3,该让小学生早点学习到物理光学，光的折射，再多出点湖水折射的题
4,说得好
5,哇，我们这边快旱死了，就下一点雨，湿一下地皮……
6,也要听话才行啊
7,牌子有了不一定听话啊
8,听老师说了
9,问题是说了小孩也不听啊
10,家长和老师有责任
11,要加强教育啊
12,啊这
13,建多些游泳池啊
14,一个溺水，7个去救
15,啊这...
16,善游者溺于水
17,你以为溺亡的都是不会水的？太想当然了，还是熊家长教的熊孩子
18,今年真的是多灾多难啊 
19,教会游泳后孩子就更不怕水了，会更危险
20,要学会游泳更下水了，没听过一句话吗淹死的都是会游泳的
21,家长不上心
22,我小时候去过水库，同学拉我去的，不去又不好意思
23,警示牌没用
24,说得好
25,如果不会游泳，就基本不敢下水
26,我这城市里面河道横向就很复杂，有乱流旋涡、水草还有很深的航道
27,野外水域环境很复杂，所以有老话淹死的都是会游泳的
28,家长不上心，有什么办法
29,不是理由，我们父母经常提醒，学校也提醒！
30,学校怎么会花钱给你交游泳，普通体育课音乐美术课基本也上不了吧
31,安全教育 跟不上……
32,学校引入游泳课程
33,善水者死于溺
34,不会游泳，从不近水
35,没有警示牌要追究单位的责任呀，还要树立警示牌的
36,我差点被淹死过
37,唉……
38,草
39,溺死的大多是会游泳的
40,还是要注意安全问题
41,没办法，只能家里教育，家里不严格教育，就没法防
42,教他们游泳呗
43,家长意识问题！
44,学校天天讲，安全交易平台天天布置作业，在校八小时严防死守，在家16小时全当没有，家长不作为，真的很无力
45,溺死的大部分是会游泳的
46,警示牌有用吗，该下水照样下水
47,家长和社会教育
48,孩子的意识还是不够啊
49,我不会游泳根本不会靠近水
50,讲道理   淹死的都是会水的  你要这么说还不走不教
51,年年都有
52,8名啊啊啊啊啊啊
53,这水太猛了，修防洪堤没用。得把水排到西北来。南水北调得加快进度了。
54,鱼塘的警示牌根本就没用，我们这小孩子一样去洗澡
55,"一定要教会孩子学游泳,真的是求生技能"
56,每年都在说，每年都有中招的
57,家长啊
58,多难兴邦，团结互助，加油！
59,痛心
60,防控一定要到位！
