,comments
0,天啊
1,差点以为我卡了
2,天啊
3,戴口罩看来要成为常态了
4,想出去旅游，到目前为止还没去过大型超市，什么时候才是个头
5,我的妈切的真快，不愧是央视
6,活在中国太幸运了
7,是他们画面断了尴尬不？
8,我伤心我难过，我太悲伤了
9,夏天穿这个防护服，真的热的受不了
10,美国是在用疫情去老龄化吗！
11,6666
12,不要被一波带走啊
13,现在基数太大了，失控了的话，要好几年或者疫苗才能解决吧
14,砸瓦鲁多
15,虾仁猪心
16,守好国门，严防境外以各种方式输入。
17,感觉美国真不把人当人啊而且低智
18,？
19,？？？？？
20,面临的……卡顿
21,备播带？
22,全人类的命运
23,砸瓦鲁多
24,没5g吗
25,？？？？？？？
26,？？？？？
27,？；？
28,废话
29,?
30,美国何止松懈
31,。。。。。
32,我。。。。
33,我卡了？
34,美国疫情还只是初期
35,外国人是不是都买点要回家自己吃了？没钱买药就自己扛
36,the world
37,还在激增没有到拐点
38,美国啊美国
39,美国阿美国
40,额
41,国外集体作死  中国防不胜防
42,吴尊  友
43,咔咔咔
44,急需5G
45,？？？
46,剪辑师出来挨打
47,？？？？
48,美國第一波才正要再創新高呢
49,根本没过去
50,松哥
51,5g建设刻不容缓
52,我去，1000万
53,改成了语音传输
54,常态化
55,这是4g，上次珠峰5g是用笔记本聊的
56,5Ｇ去哪了？
57,????
58,？？？
59,专家又来啦
60,？？？？
61,5G呢？怎么还卡？
62,世界怎么了？
63,可怕
64,我们面临的什么
65,没完没了
66,这片子谁剪得
67,哈哈，巴西黑帮
68,坚持戴口罩
69,以前在电影里看到的剧情成真了，哎。
70,B&O的3i？
71,M国，：你这是猪心啊
72,？？？
73,？？
74,哎
75,没错 你卡了
76,我爱你 中国
77,？？？
78, ？？？
79,第一婆 还没过呢，想什么第二波
80,虾仁
81,哈哈
82,??
83,国内第二波都快结束了，国外第一波还没结束，这是套圈了啊
84,国内第二波都快结束了，国外第一波还没有结束
85,没有用上5g么
86,加油
87,漂亮国真了不起
88,？
89,?
90,辛苦了！谢谢！
