,comments
0,蝙蝠：？？？？
1,没声？
2,没用，政治和学术是两回事
3,蝙蝠：老子被骂了一年找谁说理去
4,有什么用？英国，美国，西方国家不还是视而不见
5,意大利又要背锅了吗
6,吃野味本来就不对
7,意大利肺炎
8,武汉背锅了，受委屈了
9,哦豁
10,美国实验室泄漏是9月
11,土澳：是吗？我不信
12,4岁我去
13,不是不解释，白左根本就不听 不听
14,啊这
15,蝙蝠我错怪你了
16,是谁说吃野味儿的原因？
17,好家伙，我直接好家伙
18,就算不背锅，病毒还是很多的
19,别的不说，这个外国人知道嘛
20,竹鼠：意思是我白死了？
21,12小时
22,这你说给我们没用啊，让外国人知道才行
23,又能水偏论文
24,中国背了一年的锅？
25,蝙蝠哭死
26,太可怕咯
27,？
28,这波是贼喊捉贼
29,hh
30,FAKE NEWS!
31,好家伙
32,美国滚出来解释!
33,蝙蝠：？？？
34,竹鼠 蝙蝠 对不起
35,呵呵呵呵
36,会不会是保存问题
37,竹鼠:我究竟做错了什么！
38,年初是灾难片 年中是励志片 年末是悬疑片
39,我相信是米国病毒
40,几区的论文啊 doge
41,群体免疫样本
42,互联网就是一个超级硬盘
43,新冠确实会引发全身性的炎症
44,哟
45,............................
46,美国CDC千辛万苦才调配出不到1000份血液做检测，还是十二月中旬的，啧啧
47,竹鼠：？？？
48,呵呵，终于意识到了
49,破案了
50,fakenews
51,中国只是最先被报道关注的受害者。不是第一个受害者
52,真相不会因为傲慢和无知而永远埋没
53,不说出来你怎么知道没用
54,没用的，外国完全不这么认为
55,变种了吧
56,信的人信了，不信的人怎样都不信
57,6
58,再往前把。大流感和电子烟病毒都查查  一下就明了了
59,发病较晚，那不知道多早就得了
60,这种新闻也就我们听听，国际大媒都是假装不知道
61,所以为什么你们那么先进的西方医疗系统都没检测出来？
62,疫呆历
63,2019年的11月就有了吗，天啊
64,好家伙
65,CNN
66,cnn：肯定是中国游客带去的
67,病毒溯源工作必须一查到底
68,39份就有1个了？
69,传说中的先进的的医疗系统
70,武汉肯定是进口冷链传进来的
71,不是，怎么会有这么多陈年老样本？
72,39份就有一份?
73,太高兴了 可以甩锅了
74,如果确诊只是鼻炎没有其他问题 可以试试洗鼻器洗鼻子
75,蝙蝠：那我背了一个大锅
76,！！！
77,芜湖
78,也就只有意大利敢查了，美国那边一查估计得再往前溯源几个月
79,就很离谱
80,说错了
81,美国病毒实验室泄露是几月份
82,啥研究都没有用，土澳an崔娃：就是中国散播的生化武器
83,大新闻
