,comments
0,去年流感就是新冠没跑了
1,666
2,主持人想打他了
3,哦~~~~
4,TM也不会在乎
5,反正死的都不努力的loser
6,就这？
7,实 话 实 说
8,混账
9,可是已经死了不少了啊
10,这是创新
11,人狠心黑
12,屠夫
13,666
14,有的人有钱赚呗
15,很好那二十几万的都不是美国人哈哈哈哈
16,一帮精神病
17,终于说实话了
18,就离谱
19,啧啧啧 瞧着优美的话语
20,打脸不够痛吗
21,哈哈哈
22,绝对不要买给美国疫苗
23,根本控制不了
24,群 体 免 疫
25,都死了20万人了，保证个啥
26,死的都不是美国人，只有活下来的才是美国人
27,？
28,逻辑大师
29,主持人:要不是隔着屏幕我想给你一jio
30,那22万不是人
31,你们没能力控制疫情
32,培养买家。。。
33,哇哦
34,100美元？ 1000美元吧！
35,好耶
36,懂了 谁死于新冠就当场开除美籍
37,NB
38,行动早就证明了
39,20W死人没有美籍懂？
40,这是要借疫苗再收割一波吗？
41,政治素人是真厉害
42,《有传染性》
43,终于肯说实话了？
44,?疫苗有锤子用 你那自由美利坚不戴口罩那些还能给你打疫苗？？
45,？
46,那就在他得新冠死亡之前开枪把他打死吗？
47,《美 国 人》
48,美国民众的命不如狗
49,不给你疫苗，你们自己研发去吧
50,获得疫苗在大赚一笔
51,实话实说
52,猜会不会100W美元一支疫苗
53,自由的国度
54,疫苗公司发财了
55,？？？
56,可怕国家
57,自由
58,瞎说什么大实话
59,实话实说而已
60,潜台词，死的不算美国人
61,老英国了
62,赵本山：美国白宫分山
63,啊。。这
64,破罐子破摔
65,控制病毒费钱又耗力，还是治病加卖疫苗赚钱
66,不装了，摊牌了
67,说话自相矛盾
68,小主持眉头一皱，觉得事情并不简单
69,这样疫苗才能畅销
70,不怕死的二十万魂大晚上去他家吗
71,？？？？
72,哈哈哈哈
73,死了的自动开除米国国籍
74,别尬黑 那20万已经开除美籍了
75,二十万美国人白死了？
76,v字仇杀队
77,芜湖
78,自由的气息，你老美还是你老美，从来没变过
79,保证？你怎么保证
80,所以死的20多万不是美国人？
81,资 本 家
82,可以，以后美国人新冠去世直接除籍
83,主持人：？？？？
84,油光满面
85,《保   证》
86,确实白宫特色
87,可以卖钱
88,控制疫情和研发疫苗也不冲突啊，真是总统竞选年啥都要二选一
89,啊这
90,啊？？？？
91,好，很有精神！
