,comments
0,这种病毒你们不注意的话，夏天也会有，因为必须能在车上烤鸡蛋那种吧
1,。
2,进来学习学习
3,拿出小本本
4,嗯
5,好
6,好
7,吃p维C 吃维C
8,cv0
9,不信谣，不传谣
10,普通外科口罩都买不到
11,这是广权的声音吗
12,？？官方明明说光滑表面容易落下？
13,来啦
14,不是说光滑存活最久？这个微生物指的是细菌？
15,我在家打羽毛球
16,我出门拿快递被保安喊戴口罩
17,VC无必要，多吃水果蔬菜就能补充
18,篮球场不用戴口罩是什么鬼，有氧运动时肺活量那么大……难道是剪辑师排版错误？
19,不要听信谣言  相信官方
20,买不到咋办啊
21,相信官方
22,俯卧撑，switch（滑稽）
23,前几天看新闻说是光滑的地方存活长啊
24,对，乱吃药不好
25,买不到
26,没有提高免疫力的说法。只有适量蔬菜水果充足睡眠就行了。偶尔在家蹦跶蹦跶。
27,去打球咯
28,旁白是广权儿？
29,吃果蔬就行 多喝水
30,干扰素
31,我爸买了20个N95。。。。
32,我男神的声音
33,←VC 你吃再多也不会提高免疫力的，正常吃饭就行
34,吃点维c吧，又便宜，又好买
35,怎么锻炼？？？
36,权叔的声音？！
37,那不是桂皮吗。。。要么再来点孜然？
38,所以提高抵抗力，真心需要吃的话。考虑吃点维生素，牛奶什么的。
39,吃点蛋白粉维C什么就行了
40,Vc都辟谣了
41,你要听话
42,是权叔
43,2333
44,多吃点VC不就得了
45,好的
46,广权儿
47,我不管 我就带
48,旁白是权叔吗
49,更新好快
50,拿小本本记下
51,来啦
